CPU Name,CPU Mark
Intel Celeron J1850 @ 1.99GHz,942
Intel Celeron J1900 @ 1.99GHz,1152
Intel Celeron J3060 @ 1.60GHz,670
Intel Celeron J3160 @ 1.60GHz,1252
Intel Celeron J3355 @ 2.00GHz,1194
Intel Celeron J3455 @ 1.50GHz,2238
Intel Celeron J3455E @ 1.50GHz,2193
Intel Celeron J4005 @ 2.00GHz,1543
Intel Celeron J4025 @ 2.00GHz,1450
Intel Celeron J4105 @ 1.50GHz,2812
Intel Celeron J4115 @ 1.80GHz,2699
Intel Celeron J4125 @ 2.00GHz,2936
Intel Celeron J6412 @ 2.00GHz,3838
Intel Celeron J6413 @ 1.80GHz,4173
Intel Celeron M 1.00GHz,149
Intel Celeron M 1.30GHz,205
Intel Celeron M 1.50GHz,192
Intel Celeron M 1.60GHz,190
Intel Celeron M 1.70GHz,252
Intel Celeron M 1300MHz,197
Intel Celeron M 1500MHz,217
Intel Celeron M 360 1.40GHz,221
Intel Celeron M 410 @ 1.46GHz,123
Intel Celeron M 420 @ 1.60GHz,139
Intel Celeron M 430 @ 1.73GHz,169
Intel Celeron M 440 @ 1.86GHz,169
Intel Celeron M 443 @ 1.20GHz,125
Intel Celeron M 450 @ 2.00GHz,230
Intel Celeron M 520 @ 1.60GHz,239
Intel Celeron M 530 @ 1.73GHz,320
Intel Celeron M 723 @ 1.20GHz,267
Intel Celeron M 900MHz,123
Intel Celeron N2805 @ 1.46GHz,335
Intel Celeron N2806 @ 1.60GHz,486
Intel Celeron N2807 @ 1.58GHz,495
Intel Celeron N2808 @ 1.58GHz,495
Intel Celeron N2810 @ 2.00GHz,396
Intel Celeron N2815 @ 1.86GHz,492
Intel Celeron N2820 @ 2.13GHz,507
Intel Celeron N2830 @ 2.16GHz,544
Intel Celeron N2840 @ 2.16GHz,584
Intel Celeron N2910 @ 1.60GHz,788
Intel Celeron N2920 @ 1.86GHz,941
Intel Celeron N2930 @ 1.83GHz,1031
Intel Celeron N2940 @ 1.83GHz,1055
Intel Celeron N3000 @ 1.04GHz,646
Intel Celeron N3010 @ 1.04GHz,616
Intel Celeron N3050 @ 1.60GHz,590
Intel Celeron N3060 @ 1.60GHz,655
Intel Celeron N3150 @ 1.60GHz,1180
Intel Celeron N3160 @ 1.60GHz,1198
Intel Celeron N3350 @ 1.10GHz,1112
Intel Celeron N3450 @ 1.10GHz,1979
Intel Celeron N4000 @ 1.10GHz,1431
Intel Celeron N4000C @ 1.10GHz,1430
Intel Celeron N4020 @ 1.10GHz,1536
Intel Celeron N4020C @ 1.10GHz,1529
Intel Celeron N4100 @ 1.10GHz,2452
Intel Celeron N4120 @ 1.10GHz,2456
Intel Celeron N4500 @ 1.10GHz,1809
Intel Celeron N4505 @ 2.00GHz,1960
Intel Celeron N5095 @ 2.00GHz,4005
Intel Celeron N5095A @ 2.00GHz,4056
Intel Celeron N5100 @ 1.10GHz,3297
Intel Celeron N5105 @ 2.00GHz,4002
Intel Celeron N6210 @ 1.20GHz,1915
Intel Celeron N6211 @ 1.20GHz,2245
Intel Celeron P4500 @ 1.87GHz,848
Intel Celeron P4505 @ 1.87GHz,689
Intel Celeron P4600 @ 2.00GHz,877
Intel Celeron SU2300 @ 1.20GHz,458
Intel Celeron T1600 @ 1.66GHz,562
Intel Celeron U1900 @ 1.99GHz,1028
Intel Celeron U3400 @ 1.07GHz,516
Intel Celeron U3600 @ 1.20GHz,539
Intel Core 3 100HL,17586
Intel Core 3 100U,13118
Intel Core 3 201E,14403
Intel Core 3 N350,7459
Intel Core 3 N355,10473
Intel Core 5 120,21554
Intel Core 5 120F,21477
Intel Core 5 120U,16090
Intel Core 5 120UL,10558
Intel Core 5 210H,18534
Intel Core 5 211EF,23988
Intel Core 5 211TE,11685
Intel Core 5 220H,21192
Intel Core 5 220U,14353
Intel Core 5 221E,32646
Intel Core 7 150U,14996
Intel Core 7 160UL,11043
Intel Core 7 240H,24761
Intel Core 7 250H,25629
Intel Core 7 250U,15093
Intel Core 7 251TE,30020
Intel Core 860 @ 2.80GHz,2754
Intel Core 9 270H,28826
Intel Core Duo L2300 @ 1.50GHz,387
Intel Core Duo L2400 @ 1.66GHz,348
Intel Core Duo L2500 @ 1.83GHz,404
Intel Core Duo T2050 @ 1.60GHz,333
Intel Core Duo T2250 @ 1.73GHz,350
Intel Core Duo T2300 @ 1.66GHz,325
Intel Core Duo T2350 @ 1.86GHz,385
Intel Core Duo T2400 @ 1.83GHz,365
Intel Core Duo T2450 @ 2.00GHz,411
Intel Core Duo T2500 @ 2.00GHz,408
Intel Core Duo T2600 @ 2.16GHz,460
Intel Core Duo T2700 @ 2.33GHz,498
Intel Core Duo U2400 @ 1.06GHz,255
Intel Core Duo U2500 @ 1.20GHz,223
Intel Core i3-1000NG4 @ 1.10GHz,3523
Intel Core i3-1005G1 @ 1.20GHz,4821
Intel Core i3-10100 @ 3.60GHz,8522
Intel Core i3-10100E @ 3.20GHz,7816
Intel Core i3-10100F @ 3.60GHz,8714
Intel Core i3-10100T @ 3.00GHz,7301
Intel Core i3-10100TE @ 2.30GHz,6371
Intel Core i3-10100Y @ 1.30GHz,2948
Intel Core i3-10105 @ 3.70GHz,8251
Intel Core i3-10105F @ 3.70GHz,8903
Intel Core i3-10105T @ 3.00GHz,7822
Intel Core i3-10110U @ 2.10GHz,3838
Intel Core i3-10110Y @ 1.00GHz,3171
Intel Core i3-1025G1 @ 1.20GHz,6122
Intel Core i3-10300 @ 3.70GHz,9290
Intel Core i3-10300T @ 3.00GHz,7879
Intel Core i3-10305 @ 3.80GHz,9210
Intel Core i3-10305T @ 3.00GHz,8512
Intel Core i3-10320 @ 3.80GHz,9974
Intel Core i3-10325 @ 3.90GHz,10291
Intel Core i3-11100B @ 3.60GHz,11357
Intel Core i3-11100HE @ 2.40GHz,11781
Intel Core i3-1110G4 @ 1.80GHz,4160
Intel Core i3-1115G4 @ 3.00GHz,5859
Intel Core i3-1115G4E @ 3.00GHz,5231
Intel Core i3-1115GRE @ 3.00GHz,4588
Intel Core i3-1125G4 @ 2.00GHz,9276
Intel Core i3-12100,12361
Intel Core i3-12100E,13535
Intel Core i3-12100F,13977
Intel Core i3-12100T,12447
Intel Core i3-12100TE,10432
Intel Core i3-1210U,9438
Intel Core i3-1215U,10270
Intel Core i3-1215UE,8331
Intel Core i3-1215UL,7817
Intel Core i3-1220P,14466
Intel Core i3-1220PE,16146
Intel Core i3-12300,14384
Intel Core i3-12300HL,20321
Intel Core i3-12300T,13162
Intel Core i3-1305U,8664
Intel Core i3-13100,14061
Intel Core i3-13100E,13727
Intel Core i3-13100F,14663
Intel Core i3-13100T,12755
Intel Core i3-13100TE,11248
Intel Core i3-1315U,11230
Intel Core i3-1315UE,9252
Intel Core i3-1315URE,8759
Intel Core i3-1320PE,11849
Intel Core i3-1320PRE,17759
Intel Core i3-14100,15201
Intel Core i3-14100F,15400
Intel Core i3-14100T,13594
Intel Core i3-2100 @ 3.10GHz,1857
Intel Core i3-2100T @ 2.50GHz,1542
Intel Core i3-2102 @ 3.10GHz,2029
Intel Core i3-2105 @ 3.10GHz,1846
Intel Core i3-21050 @ 3.10GHz,2193
Intel Core i3-2120 @ 3.30GHz,1979
Intel Core i3-2120T @ 2.60GHz,1570
Intel Core i3-2125 @ 3.30GHz,2082
Intel Core i3-2130 @ 3.40GHz,2066
Intel Core i3-2140 @ 3.50GHz,2307
Intel Core i3-2310E @ 2.10GHz,1845
Intel Core i3-2310M @ 2.10GHz,1223
Intel Core i3-2312M @ 2.10GHz,1189
Intel Core i3-2328M @ 2.20GHz,1232
Intel Core i3-2330E @ 2.20GHz,1823
Intel Core i3-2330M @ 2.20GHz,1251
Intel Core i3-2332M @ 2.20GHz,1353
Intel Core i3-2340UE @ 1.30GHz,976
Intel Core i3-2348M @ 2.30GHz,1284
Intel Core i3-2350M @ 2.30GHz,1270
Intel Core i3-2357M @ 1.30GHz,788
Intel Core i3-2365M @ 1.40GHz,822
Intel Core i3-2367M @ 1.40GHz,856
Intel Core i3-2370M @ 2.40GHz,1370
Intel Core i3-2375M @ 1.50GHz,898
Intel Core i3-2377M @ 1.50GHz,872
Intel Core i3-3110M @ 2.40GHz,1654
Intel Core i3-3120M @ 2.50GHz,1710
Intel Core i3-3130M @ 2.60GHz,1906
Intel Core i3-3210 @ 3.20GHz,2227
Intel Core i3-3217U @ 1.80GHz,1226
Intel Core i3-3217UE @ 1.60GHz,1362
Intel Core i3-3220 @ 3.30GHz,2275
Intel Core i3-3220T @ 2.80GHz,1953
Intel Core i3-3225 @ 3.30GHz,2279
Intel Core i3-3227U @ 1.90GHz,1301
Intel Core i3-3229Y @ 1.40GHz,1014
Intel Core i3-3240 @ 3.40GHz,2353
Intel Core i3-3240T @ 2.90GHz,2082
Intel Core i3-3245 @ 3.40GHz,2412
Intel Core i3-3250 @ 3.50GHz,2462
Intel Core i3-3250T @ 3.00GHz,2650
Intel Core i3-330E @ 2.13GHz,1260
Intel Core i3-330M @ 2.13GHz,1030
Intel Core i3-330UM @ 1.20GHz,543
Intel Core i3-350M @ 2.27GHz,1094
Intel Core i3-370M @ 2.40GHz,1171
Intel Core i3-380M @ 2.53GHz,1211
Intel Core i3-380UM @ 1.33GHz,748
Intel Core i3-390M @ 2.67GHz,1292
Intel Core i3-4000M @ 2.40GHz,1799
Intel Core i3-4005U @ 1.70GHz,1649
Intel Core i3-4010U @ 1.70GHz,1657
Intel Core i3-4010Y @ 1.30GHz,1358
Intel Core i3-4012Y @ 1.50GHz,1278
Intel Core i3-4020Y @ 1.50GHz,1448
Intel Core i3-4025U @ 1.90GHz,1954
Intel Core i3-4030U @ 1.90GHz,1872
Intel Core i3-4030Y @ 1.60GHz,1654
Intel Core i3-4100E @ 2.40GHz,1848
Intel Core i3-4100M @ 2.50GHz,2535
Intel Core i3-4110M @ 2.60GHz,2678
Intel Core i3-4110U @ 1.90GHz,1860
Intel Core i3-4120U @ 2.00GHz,1948
Intel Core i3-4130 @ 3.40GHz,3335
Intel Core i3-4130T @ 2.90GHz,2868
Intel Core i3-4150 @ 3.50GHz,3402
Intel Core i3-4150T @ 3.00GHz,2892
Intel Core i3-4158U @ 2.00GHz,1921
Intel Core i3-4160 @ 3.60GHz,3501
Intel Core i3-4160T @ 3.10GHz,3088
Intel Core i3-4170 @ 3.70GHz,3578
Intel Core i3-4170T @ 3.20GHz,3133
Intel Core i3-4330 @ 3.50GHz,3484
Intel Core i3-4330T @ 3.00GHz,3105
Intel Core i3-4330TE @ 2.40GHz,2022
Intel Core i3-4340 @ 3.60GHz,3490
Intel Core i3-4350 @ 3.60GHz,3611
Intel Core i3-4350T @ 3.10GHz,3142
Intel Core i3-4360 @ 3.70GHz,3639
Intel Core i3-4360T @ 3.20GHz,3294
Intel Core i3-4370 @ 3.80GHz,3858
Intel Core i3-4370T @ 3.30GHz,3361
Intel Core i3-4570T @ 2.90GHz,3244
Intel Core i3-5005U @ 2.00GHz,2012
Intel Core i3-5010U @ 2.10GHz,2156
Intel Core i3-5015U @ 2.10GHz,2003
Intel Core i3-5020U @ 2.20GHz,2236
Intel Core i3-5157U @ 2.50GHz,2593
Intel Core i3-530 @ 2.93GHz,1517
Intel Core i3-540 @ 3.07GHz,1557
Intel Core i3-550 @ 3.20GHz,1631
Intel Core i3-560 @ 3.33GHz,1642
Intel Core i3-6006U @ 2.00GHz,2276
Intel Core i3-6098P @ 3.60GHz,3986
Intel Core i3-6100 @ 3.70GHz,4096
Intel Core i3-6100E @ 2.70GHz,3315
Intel Core i3-6100H @ 2.70GHz,3003
Intel Core i3-6100T @ 3.20GHz,3639
Intel Core i3-6100TE @ 2.70GHz,3152
Intel Core i3-6100U @ 2.30GHz,2633
Intel Core i3-6102E @ 1.90GHz,2349
Intel Core i3-6157U @ 2.40GHz,2788
Intel Core i3-6167U @ 2.70GHz,3128
Intel Core i3-6300 @ 3.80GHz,4342
Intel Core i3-6300T @ 3.30GHz,3985
Intel Core i3-6320 @ 3.90GHz,4431
Intel Core i3-7020U @ 2.30GHz,2571
Intel Core i3-7100 @ 3.90GHz,4310
Intel Core i3-7100H @ 3.00GHz,3450
Intel Core i3-7100T @ 3.40GHz,3765
Intel Core i3-7100U @ 2.40GHz,2723
Intel Core i3-7101E @ 3.90GHz,4430
Intel Core i3-7101TE @ 3.40GHz,3956
Intel Core i3-7102E @ 2.10GHz,2599
Intel Core i3-7130U @ 2.70GHz,3040
Intel Core i3-7167U @ 2.80GHz,3368
Intel Core i3-7300 @ 4.00GHz,4519
Intel Core i3-7300T @ 3.50GHz,4140
Intel Core i3-7320 @ 4.10GHz,4767
Intel Core i3-7350K @ 4.20GHz,4886
Intel Core i3-8100 @ 3.60GHz,6072
Intel Core i3-8100B @ 3.60GHz,5920
Intel Core i3-8100H @ 3.00GHz,4435
Intel Core i3-8100T @ 3.10GHz,5266
Intel Core i3-8109U @ 3.00GHz,4185
Intel Core i3-8121U @ 2.20GHz,4271
Intel Core i3-8130U @ 2.20GHz,3522
Intel Core i3-8140U @ 2.10GHz,3919
Intel Core i3-8145U @ 2.10GHz,3781
Intel Core i3-8145UE @ 2.20GHz,4021
Intel Core i3-8300 @ 3.70GHz,6368
Intel Core i3-8300T @ 3.20GHz,5378
Intel Core i3-8350K @ 4.00GHz,6907
Intel Core i3-9100 @ 3.60GHz,6591
Intel Core i3-9100E @ 3.10GHz,6539
Intel Core i3-9100F @ 3.60GHz,6701
Intel Core i3-9100HL @ 1.60GHz,3454
Intel Core i3-9100T @ 3.10GHz,5608
Intel Core i3-9100TE @ 2.20GHz,4589
Intel Core i3-9300 @ 3.70GHz,7075
Intel Core i3-9300T @ 3.20GHz,6323
Intel Core i3-9320 @ 3.70GHz,7358
Intel Core i3-9350K @ 4.00GHz,7596
Intel Core i3-9350KF @ 4.00GHz,7602
Intel Core i3-N300,8230
Intel Core i3-N305,9582
Intel Core i5 750S @ 2.40GHz,1326
Intel Core i5 E 520 @ 2.40GHz,1619
Intel Core i5-10200H @ 2.40GHz,7971
Intel Core i5-10210U @ 1.60GHz,6070
Intel Core i5-10210Y @ 1.00GHz,4131
Intel Core i5-10300H @ 2.50GHz,8201
Intel Core i5-1030NG7 @ 1.10GHz,5590
Intel Core i5-10310U @ 1.70GHz,5877
Intel Core i5-1035G1 @ 1.00GHz,7163
Intel Core i5-1035G4 @ 1.10GHz,7660
Intel Core i5-1035G7 @ 1.20GHz,8008
Intel Core i5-1038NG7 @ 2.00GHz,8811
Intel Core i5-10400 @ 2.90GHz,11984
Intel Core i5-10400F @ 2.90GHz,12109
Intel Core i5-10400H @ 2.60GHz,8266
Intel Core i5-10400T @ 2.00GHz,9782
Intel Core i5-10500 @ 3.10GHz,13035
Intel Core i5-10500E @ 3.10GHz,11368
Intel Core i5-10500H @ 2.50GHz,10977
Intel Core i5-10500T @ 2.30GHz,10156
Intel Core i5-10500TE @ 2.30GHz,8864
Intel Core i5-10505 @ 3.20GHz,12000
Intel Core i5-10600 @ 3.30GHz,13570
Intel Core i5-10600K @ 4.10GHz,14239
Intel Core i5-10600KF @ 4.10GHz,14132
Intel Core i5-10600T @ 2.40GHz,11516
Intel Core i5-11260H @ 2.60GHz,15440
Intel Core i5-11300H @ 3.10GHz,10791
Intel Core i5-1130G7 @ 1.10GHz,8220
Intel Core i5-11320H @ 3.20GHz,10853
Intel Core i5-1135G7 @ 2.40GHz,9401
Intel Core i5-11400 @ 2.60GHz,16668
Intel Core i5-11400F @ 2.60GHz,16890
Intel Core i5-11400H @ 2.70GHz,15249
Intel Core i5-11400T @ 1.30GHz,13057
Intel Core i5-1140G7 @ 1.10GHz,8460
Intel Core i5-1145G7 @ 2.60GHz,9258
Intel Core i5-1145G7E @ 2.60GHz,9064
Intel Core i5-1145GRE @ 2.60GHz,8207
Intel Core i5-11500 @ 2.70GHz,17079
Intel Core i5-11500B @ 3.30GHz,17075
Intel Core i5-11500H @ 2.90GHz,15651
Intel Core i5-11500T @ 1.50GHz,12781
Intel Core i5-1155G7 @ 2.50GHz,9694
Intel Core i5-11600 @ 2.80GHz,17915
Intel Core i5-11600K @ 3.90GHz,19514
Intel Core i5-11600KF @ 3.90GHz,19465
Intel Core i5-11600T @ 1.70GHz,14447
Intel Core i5-1230U,11034
Intel Core i5-1235U,12712
Intel Core i5-12400,18791
Intel Core i5-12400F,19558
Intel Core i5-12400T,15611
Intel Core i5-1240P,16169
Intel Core i5-1240U,13757
Intel Core i5-12450H,16103
Intel Core i5-12450HX,17977
Intel Core i5-1245U,12972
Intel Core i5-1245UE,9473
Intel Core i5-1245UL,15357
Intel Core i5-12490F,20365
Intel Core i5-12500,19739
Intel Core i5-12500E,20411
Intel Core i5-12500H,20449
Intel Core i5-12500HL,23366
Intel Core i5-12500T,16326
Intel Core i5-12500TE,15325
Intel Core i5-1250P,19139
Intel Core i5-1250PE,18365
Intel Core i5-12600,21383
Intel Core i5-12600H,20876
Intel Core i5-12600HE,22827
Intel Core i5-12600HL,23615
Intel Core i5-12600HX,24253
Intel Core i5-12600K,27579
Intel Core i5-12600KF,27583
Intel Core i5-12600T,17417
Intel Core i5-1334U,13288
Intel Core i5-1335U,14032
Intel Core i5-1335UE,11850
Intel Core i5-13400,23795
Intel Core i5-13400E,27000
Intel Core i5-13400EF,26796
Intel Core i5-13400F,25014
Intel Core i5-13400T,20282
Intel Core i5-1340P,18555
Intel Core i5-1340PE,18490
Intel Core i5-13420H,17168
Intel Core i5-13450HX,24836
Intel Core i5-1345U,14213
Intel Core i5-1345UE,9554
Intel Core i5-1345URE,11494
Intel Core i5-13490F,26570
Intel Core i5-13500,31052
Intel Core i5-13500E,24096
Intel Core i5-13500H,21057
Intel Core i5-13500HX,27837
Intel Core i5-13500T,22563
Intel Core i5-13500TE,21936
Intel Core i5-1350P,18780
Intel Core i5-1350PRE,19945
Intel Core i5-13600,31492
Intel Core i5-13600H,23232
Intel Core i5-13600HE,23483
Intel Core i5-13600HRE,14591
Intel Core i5-13600HX,27498
Intel Core i5-13600K,37614
Intel Core i5-13600KF,37420
Intel Core i5-13600T,28202
Intel Core i5-14400,25272
Intel Core i5-14400F,25615
Intel Core i5-14400T,20807
Intel Core i5-14450HX,23731
Intel Core i5-14490F,27621
Intel Core i5-14500,31139
Intel Core i5-14500HX,28523
Intel Core i5-14500T,22868
Intel Core i5-14600,32334
Intel Core i5-14600K,38523
Intel Core i5-14600KF,38621
Intel Core i5-14600T,27180
Intel Core i5-2300 @ 2.80GHz,3468
Intel Core i5-2310 @ 2.90GHz,3666
Intel Core i5-2320 @ 3.00GHz,3689
Intel Core i5-2380P @ 3.10GHz,3636
Intel Core i5-2390T @ 2.70GHz,2491
Intel Core i5-2400 @ 3.10GHz,3869
Intel Core i5-2400S @ 2.50GHz,3188
Intel Core i5-24050S @ 2.50GHz,3061
Intel Core i5-2405S @ 2.50GHz,3397
Intel Core i5-2410M @ 2.30GHz,1956
Intel Core i5-2415M @ 2.30GHz,1942
Intel Core i5-2430M @ 2.40GHz,2016
Intel Core i5-2435M @ 2.40GHz,2031
Intel Core i5-2450M @ 2.50GHz,2076
Intel Core i5-2450P @ 3.20GHz,4273
Intel Core i5-2467M @ 1.60GHz,1410
Intel Core i5-2500 @ 3.30GHz,4100
Intel Core i5-2500K @ 3.30GHz,4140
Intel Core i5-2500S @ 2.70GHz,3375
Intel Core i5-2500T @ 2.30GHz,2929
Intel Core i5-2510E @ 2.50GHz,1884
Intel Core i5-2515E @ 2.50GHz,1882
Intel Core i5-2520M @ 2.50GHz,2239
Intel Core i5-2537M @ 1.40GHz,1134
Intel Core i5-2540M @ 2.60GHz,2357
Intel Core i5-2550K @ 3.40GHz,4228
Intel Core i5-2557M @ 1.70GHz,1618
Intel Core i5-2560M @ 2.70GHz,2397
Intel Core i5-3170K @ 3.20GHz,8882
Intel Core i5-3210M @ 2.50GHz,2468
Intel Core i5-3230M @ 2.60GHz,2567
Intel Core i5-3317U @ 1.70GHz,2017
Intel Core i5-3320M @ 2.60GHz,2659
Intel Core i5-3330 @ 3.00GHz,4102
Intel Core i5-3330S @ 2.70GHz,3917
Intel Core i5-3335S @ 2.70GHz,3672
Intel Core i5-3337U @ 1.80GHz,2094
Intel Core i5-3339Y @ 1.50GHz,1589
Intel Core i5-3340 @ 3.10GHz,4248
Intel Core i5-3340M @ 2.70GHz,2688
Intel Core i5-3340S @ 2.80GHz,3962
Intel Core i5-3350P @ 3.10GHz,4319
Intel Core i5-3360M @ 2.80GHz,2892
Intel Core i5-3380M @ 2.90GHz,2941
Intel Core i5-3427U @ 1.80GHz,2255
Intel Core i5-3437U @ 1.90GHz,2167
Intel Core i5-3439Y @ 1.50GHz,1957
Intel Core i5-3450 @ 3.10GHz,4517
Intel Core i5-3450S @ 2.80GHz,4399
Intel Core i5-3470 @ 3.20GHz,4662
Intel Core i5-3470S @ 2.90GHz,4372
Intel Core i5-3470T @ 2.90GHz,2999
Intel Core i5-3475S @ 2.90GHz,4320
Intel Core i5-3550 @ 3.30GHz,4777
Intel Core i5-3550S @ 3.00GHz,4442
Intel Core i5-3570 @ 3.40GHz,4931
Intel Core i5-3570K @ 3.40GHz,4972
Intel Core i5-3570S @ 3.10GHz,4690
Intel Core i5-3570T @ 2.30GHz,3875
Intel Core i5-3610ME @ 2.70GHz,2652
Intel Core i5-4200H @ 2.80GHz,3039
Intel Core i5-4200M @ 2.50GHz,2810
Intel Core i5-4200U @ 1.60GHz,2176
Intel Core i5-4200Y @ 1.40GHz,1558
Intel Core i5-4202Y @ 1.60GHz,1552
Intel Core i5-4210H @ 2.90GHz,3080
Intel Core i5-4210M @ 2.60GHz,2901
Intel Core i5-4210U @ 1.70GHz,2317
Intel Core i5-4210Y @ 1.50GHz,1530
Intel Core i5-4220Y @ 1.60GHz,1719
Intel Core i5-4230U @ 1.90GHz,1853
Intel Core i5-4250U @ 1.30GHz,2140
Intel Core i5-4258U @ 2.40GHz,2621
Intel Core i5-4260U @ 1.40GHz,2312
Intel Core i5-4278U @ 2.60GHz,2825
Intel Core i5-4288U @ 2.60GHz,2659
Intel Core i5-4300M @ 2.60GHz,2961
Intel Core i5-4300U @ 1.90GHz,2485
Intel Core i5-4300Y @ 1.60GHz,1485
Intel Core i5-4302Y @ 1.60GHz,1580
Intel Core i5-4308U @ 2.80GHz,2982
Intel Core i5-430M @ 2.27GHz,1210
Intel Core i5-430UM @ 1.20GHz,627
Intel Core i5-4310M @ 2.70GHz,3061
Intel Core i5-4310U @ 2.00GHz,2528
Intel Core i5-4330M @ 2.80GHz,3202
Intel Core i5-4340M @ 2.90GHz,3380
Intel Core i5-4350U @ 1.40GHz,2425
Intel Core i5-4400E @ 2.70GHz,3251
Intel Core i5-4402E @ 1.60GHz,2681
Intel Core i5-4422E @ 1.80GHz,1907
Intel Core i5-4430 @ 3.00GHz,4657
Intel Core i5-4430S @ 2.70GHz,4391
Intel Core i5-4440 @ 3.10GHz,4790
Intel Core i5-4440S @ 2.80GHz,4371
Intel Core i5-4460 @ 3.20GHz,4917
Intel Core i5-4460S @ 2.90GHz,4642
Intel Core i5-4460T @ 1.90GHz,3655
Intel Core i5-4470 @ 3.30GHz,4491
Intel Core i5-4470S @ 3.00GHz,4742
Intel Core i5-450M @ 2.40GHz,1266
Intel Core i5-4570 @ 3.20GHz,5236
Intel Core i5-4570R @ 2.70GHz,4582
Intel Core i5-4570S @ 2.90GHz,5018
Intel Core i5-4570T @ 2.90GHz,3214
Intel Core i5-4570TE @ 2.70GHz,3100
Intel Core i5-4590 @ 3.30GHz,5375
Intel Core i5-4590S @ 3.00GHz,5132
Intel Core i5-4590T @ 2.00GHz,4066
Intel Core i5-460M @ 2.53GHz,1322
Intel Core i5-4670 @ 3.40GHz,5492
Intel Core i5-4670K @ 3.40GHz,5582
Intel Core i5-4670K CPT @ 3.40GHz,5034
Intel Core i5-4670R @ 3.00GHz,5233
Intel Core i5-4670S @ 3.10GHz,5257
Intel Core i5-4670T @ 2.30GHz,4489
Intel Core i5-4690 @ 3.50GHz,5586
Intel Core i5-4690K @ 3.50GHz,5684
Intel Core i5-4690S @ 3.20GHz,5478
Intel Core i5-4690T @ 2.50GHz,4620
Intel Core i5-470UM @ 1.33GHz,782
Intel Core i5-480M @ 2.67GHz,1325
Intel Core i5-5200U @ 2.20GHz,2503
Intel Core i5-520M @ 2.40GHz,1731
Intel Core i5-520UM @ 1.07GHz,908
Intel Core i5-5250U @ 1.60GHz,2450
Intel Core i5-5257U @ 2.70GHz,2838
Intel Core i5-5287U @ 2.90GHz,3089
Intel Core i5-5300U @ 2.30GHz,2712
Intel Core i5-5350U @ 1.80GHz,2586
Intel Core i5-540M @ 2.53GHz,1798
Intel Core i5-540UM @ 1.20GHz,1002
Intel Core i5-5575R @ 2.80GHz,5075
Intel Core i5-560M @ 2.67GHz,1893
Intel Core i5-560UM @ 1.33GHz,1015
Intel Core i5-5675C @ 3.10GHz,5693
Intel Core i5-5675R @ 3.10GHz,5564
Intel Core i5-580M @ 2.67GHz,1983
Intel Core i5-6198DU @ 2.30GHz,3109
Intel Core i5-6200U @ 2.30GHz,2988
Intel Core i5-6260U @ 1.80GHz,3188
Intel Core i5-6267U @ 2.90GHz,3360
Intel Core i5-6287U @ 3.10GHz,3801
Intel Core i5-6300HQ @ 2.30GHz,4664
Intel Core i5-6300U @ 2.40GHz,3205
Intel Core i5-6350HQ @ 2.30GHz,4255
Intel Core i5-6360U @ 2.00GHz,3118
Intel Core i5-6400 @ 2.70GHz,5173
Intel Core i5-6400T @ 2.20GHz,4247
Intel Core i5-6402P @ 2.80GHz,5348
Intel Core i5-6440EQ @ 2.70GHz,5329
Intel Core i5-6440HQ @ 2.60GHz,5017
Intel Core i5-6442EQ @ 1.90GHz,4483
Intel Core i5-650 @ 3.20GHz,2255
Intel Core i5-6500 @ 3.20GHz,5601
Intel Core i5-6500T @ 2.50GHz,4768
Intel Core i5-6500TE @ 2.30GHz,4939
Intel Core i5-655K @ 3.20GHz,2017
Intel Core i5-660 @ 3.33GHz,2432
Intel Core i5-6600 @ 3.30GHz,6062
Intel Core i5-6600K @ 3.50GHz,6295
Intel Core i5-6600T @ 2.70GHz,5573
Intel Core i5-661 @ 3.33GHz,2387
Intel Core i5-670 @ 3.47GHz,2553
Intel Core i5-680 @ 3.60GHz,2620
Intel Core i5-7200U @ 2.50GHz,3371
Intel Core i5-7260U @ 2.20GHz,3952
Intel Core i5-7267U @ 3.10GHz,3624
Intel Core i5-7287U @ 3.30GHz,3743
Intel Core i5-7300HQ @ 2.50GHz,5084
Intel Core i5-7300U @ 2.60GHz,3632
Intel Core i5-7360U @ 2.30GHz,3824
Intel Core i5-7400 @ 3.00GHz,5474
Intel Core i5-7400T @ 2.40GHz,4697
Intel Core i5-7440EQ @ 2.90GHz,5711
Intel Core i5-7440HQ @ 2.80GHz,5478
Intel Core i5-7442EQ @ 2.10GHz,4834
Intel Core i5-750 @ 2.67GHz,2544
Intel Core i5-7500 @ 3.40GHz,6031
Intel Core i5-7500T @ 2.70GHz,5224
Intel Core i5-760 @ 2.80GHz,2672
Intel Core i5-7600 @ 3.50GHz,6571
Intel Core i5-7600K @ 3.80GHz,6813
Intel Core i5-7600T @ 2.80GHz,5828
Intel Core i5-760S @ 2.53GHz,5440
Intel Core i5-7640X @ 4.00GHz,7083
Intel Core i5-7Y54 @ 1.20GHz,2580
Intel Core i5-7Y57 @ 1.20GHz,2585
Intel Core i5-8200Y @ 1.30GHz,2245
Intel Core i5-8210Y @ 1.60GHz,2727
Intel Core i5-8250U @ 1.60GHz,5799
Intel Core i5-8257U @ 1.40GHz,7415
Intel Core i5-8259U @ 2.30GHz,7844
Intel Core i5-8260U @ 1.60GHz,7278
Intel Core i5-8265U @ 1.60GHz,5809
